"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"7815","19980328","085844","-14.8621","-71.8483","144","5","20223006"
"7846","19980407","230916","-11.114","-74.263","33","5","20223006"
"7857","19980416","064957","-12.9036","-77.092","36","5","20223006"
"7858","19980417","160915","-10.584","-73.4586","35","5","20223006"
"7882","19980510","085715","-8.2221","-81.1054","36","5","20223006"
"7889","19980513","042400","-14.2092","-75.9671","55","5","20223006"
"7892","19980515","210616","-15.3138","-72.07","149","5","20223006"
"7894","19980519","044050","-10.9735","-77.3675","53","5","20223006"
"7897","19980520","070658","-15.1407","-75.9861","22","5","20223006"
"7898","19980520","185701","-11.1456","-74.4765","14","5","20223006"
"7917","19980528","003353","-16.6016","-72.6512","28","5","20223006"
"7931","19980607","161438","-14.5189","-75.2584","112","5","20223006"
"7936","19980609","111341","-12.7906","-75.5881","109","5","20223006"
"7943","19980619","120108","-8.3079","-74.036","76","5","20223006"
"7970","19980703","164300","-4.9339","-80.1581","26","5","20223006"
"7993","19980716","034026","-10.9792","-73.5284","25","5","20223006"
"7998","19980719","181506","-5.692","-77.3645","156","5","20223006"
"8002","19980728","021534","-18.3532","-69.6075","80","5","20223006"
"8014","19980809","192618","-16.6551","-75.2211","28","5","20223006"
"8045","19980907","205528","-4.3021","-77.486","150","5","20223006"
"8070","19980922","065016","-15.4905","-76.0841","20","5","20223006"
"8112","19981025","212631","-5.2518","-77.2311","121","5","20223006"
"8136","19981115","235448","-3.665","-76.9688","80","5","20223006"
"8185","19981207","194651","-7.8607","-74.7329","177","5","20223006"
"8197","19981213","102223","-12.078","-74.9086","11","5","20223006"
"8213","19981221","235421","-10.1102","-79.4505","32","5","20223006"
"8278","19990304","231332","-9.5847","-79.247","38","5","20223006"
"8373","19990608","052317","-17.4217","-69.591","171","5","20223006"
"8392","19990627","003105","-5.0128","-81.3813","31","5","20223006"
"8410","19990714","201021","-6.2473","-79.8818","69","5","20223006"
"8441","19990813","124246","-7.8799","-75.5789","132","5","20223006"
"8445","19990819","022126","-2.7567","-77.5997","121","5","20223006"
"8459","19990901","012036","-16.0822","-75.3947","28","5","20223006"
"8483","19990923","071017","-7.7991","-74.5655","141","5","20223006"
"8519","19991101","225947","-14.8731","-74.0039","122","5","20223006"
"8527","19991110","135733","-17.714","-69.348","151","5","20223006"
"8545","19991210","165332","-7.7709","-74.6579","138","5","20223006"
"8546","19991210","221757","-11.1472","-78.6343","49","5","20223006"
"8550","19991212","162139","-13.9614","-76.5981","40","5","20223006"
"8556","19991215","082334","-16.4089","-75.8493","9","5","20223006"
"8578","20000106","213746","-18.4571","-69.5785","86","5","20223006"
"8584","20000115","195128","-5.2985","-79.2363","122","5","20223006"
"8600","20000130","114926","-17.409","-69.46","169","5","20223006"
"8637","20000229","011945","-14.1538","-75.8028","49","5","20223006"
"8668","20000325","015644","-15.9327","-74.2282","9","5","20223006"
"8691","20000415","071420","-14.6993","-75.2301","54","5","20223006"
"8743","20000512","054054","-16.3889","-69.4678","184","5","20223006"
"8778","20000603","115456","-7.8518","-75.8685","148","5","20223006"
"8789","20000610","140917","-6.2471","-79.9372","76","5","20223006"
"8818","20000712","075425","-9.4489","-79.4904","40","5","20223006"
"8835","20000721","181530","-10.5461","-79.8188","46","5","20223006"
"8863","20000805","192554","-4.8201","-77.6575","132","5","20223006"
"8897","20000822","111745","-17.5825","-72.1339","43","5","20223006"
"8920","20000903","070410","-4.9324","-77.3777","29","5","20223006"
"8935","20000909","111517","-17.4321","-70.9378","113","5","20223006"
"8949","20000918","214517","-8.2319","-74.2656","151","5","20223006"
"8955","20000923","023154","-4.7735","-76.9356","139","5","20223006"
"8963","20001004","214604","-8.6084","-80.2768","17","5","20223006"
"8981","20001017","210803","-14.802","-72.5284","26","5","20223006"
"8997","20001024","185018","-7.3233","-81.3303","35","5","20223006"
"9013","20001103","072157","-8.0248","-80.1616","39","5","20223006"
"9035","20001113","190512","-14.1705","-75.7997","66","5","20223006"
"9119","20010208","073900","-10.748","-78.885","33","5","20223006"
"9130","20010219","051440","-16.7644","-74.9902","23","5","20223006"
"9161","20010317","032202","-5.3984","-76.7107","160","5","20223006"
"9168","20010322","180154","-17.0865","-72.6299","12","5","20223006"
"9195","20010415","005339","-9.2164","-74.1822","72","5","20223006"
"9239","20010529","124624","-8.2617","-73.9871","172","5","20223006"
"9262","20010623","212447","-17.977","-72.229","33","5","20223006"
"9265","20010623","213523","-17.323","-70.144","33","5","20223006"
"9293","20010624","003814","-17.088","-73.434","31","5","20223006"
"9297","20010624","005033","-17.6553","-73.0546","9","5","20223006"
"9300","20010624","011435","-17.769","-71.481","31","5","20223006"
"9303","20010624","014247","-17.066","-73.436","28","5","20223006"
"9310","20010624","022947","-17.064","-73.549","33","5","20223006"
"9311","20010624","023025","-17.01","-73.613","33","5","20223006"
"9313","20010624","024612","-16.924","-72.517","33","5","20223006"
"9317","20010624","031320","-17.504","-71.88","33","5","20223006"
"9325","20010624","041017","-17.574","-72.368","33","5","20223006"
"9347","20010624","072907","-16.9875","-73.6308","15","5","20223006"
"9357","20010624","103700","-16.1464","-73.2344","67","5","20223006"
"9362","20010624","114317","-17.4891","-71.8103","41","5","20223006"
"9380","20010624","154907","-17.0853","-72.8017","51","5","20223006"
"9388","20010624","204102","-16.5046","-73.9016","27","5","20223006"
"9392","20010624","224928","-18.043","-71.571","35","5","20223006"
"9396","20010625","000623","-18.2652","-72.8771","7","5","20223006"
"9409","20010625","074435","-16.9434","-74.5166","23","5","20223006"
"9425","20010625","233211","-17.8168","-72.5712","38","5","20223006"
"9443","20010626","124124","-17.604","-72.322","33","5","20223006"
"9457","20010627","072631","-16.4935","-74.2179","32","5","20223006"
"9465","20010627","181636","-17.2758","-73.9737","32","5","20223006"
"9468","20010627","223647","-16.9816","-74.5383","58","5","20223006"
"9473","20010628","035811","-16.8261","-72.7316","13","5","20223006"
"9500","20010630","060555","-18.0504","-72.0102","18","5","20223006"
"9547","20010707","100816","-17.448","-72.659","33","5","20223006"
"9548","20010707","101003","-17.602","-71.803","33","5","20223006"
"9556","20010707","114302","-17.921","-72.112","33","5","20223006"
"9564","20010707","133618","-17.7078","-72.7206","20","5","20223006"
"9568","20010707","152414","-17.8409","-72.4937","17","5","20223006"
"9632","20010713","011304","-17.5179","-72.2396","98","5","20223006"
"9637","20010714","192652","-17.3344","-72.8118","46","5","20223006"
"9663","20010725","071232","-17.6226","-72.394","9","5","20223006"
"9718","20010820","073128","-17.1854","-73.5563","43","5","20223006"
"9743","20010909","131844","-17.8728","-71.6808","17","5","20223006"
"9760","20010918","051859","-8.0408","-80.2332","51","5","20223006"
"9806","20011020","023057","-18.1707","-73.1956","2","5","20223006"
"9833","20011105","180540","-8.3491","-74.4204","153","5","20223006"
"9843","20011115","072249","-4.2223","-80.8703","33","5","20223006"
"9849","20011118","095516","-15.6328","-71.9676","128","5","20223006"
"9878","20011208","042337","-16.7461","-73.0456","10","5","20223006"
"9879","20011208","052709","-15.5011","-72.7329","6","5","20223006"
"9889","20011214","030953","-17.4137","-72.6922","40","5","20223006"
"9911","20020102","173353","-16.9946","-71.5445","40","5","20223006"
"9939","20020122","130455","-7.0508","-80.394","49","5","20223006"
"9951","20020130","061050","-14.2586","-72.7857","88","5","20223006"
"9954","20020131","070558","-6.8605","-73.9351","174","5","20223006"
"9957","20020201","215034","-15.5964","-72.682","91","5","20223006"
"10013","20020324","204904","-16.265","-73.427","117","5","20223006"
"10021","20020402","012838","-12.102","-71.773","160","5","20223006"
"10033","20020417","113539","-14.4582","-76.3079","45","5","20223006"
"10036","20020417","212312","-11.1835","-78.0336","30","5","20223006"
"10054","20020507","013115","-15.9388","-74.0623","42","5","20223006"
"10055","20020508","191919","-8.8356","-80.0424","56","5","20223006"
"10082","20020614","073308","-11.5202","-76.407","16","5","20223006"
"10094","20020628","212713","-11.0746","-74.5592","136","5","20223006"
"10104","20020704","074909","-8.5406","-73.6496","91","5","20223006"
"10105","20020704","143124","-17.3399","-71.3151","37","5","20223006"
"10124","20020804","001032","-14.2582","-74.4728","81","5","20223006"
"10164","20021002","054954","-12.4894","-69.9692","174","5","20223006"
"10177","20021019","210758","-9.4103","-79.538","28","5","20223006"
"10179","20021023","231032","-18.0006","-71.2377","24","5","20223006"
"10195","20021101","084037","-14.7033","-76.5707","11","5","20223006"
"10229","20021207","190839","-16.3011","-74.1297","23","5","20223006"
"10257","20030109","102936","-17.8327","-71.773","24","5","20223006"
"10283","20030210","100250","-15.4814","-74.1407","65","5","20223006"
"10289","20030217","040942","-10.0991","-78.591","26","5","20223006"
"10292","20030220","224749","-18.674","-71.001","33","5","20223006"
"10294","20030221","190928","-15.0243","-71.8543","40","5","20223006"
"10299","20030304","043829","-17.604","-70.3689","116","5","20223006"
"10307","20030312","181629","-7.8199","-74.4761","150","5","20223006"
"10312","20030314","104325","-15.3245","-72.9846","21","5","20223006"
"10361","20030516","023726","-15.0854","-76.0594","26","5","20223006"
"10362","20030516","063320","-14.9163","-75.7108","44","5","20223006"
"10374","20030525","185407","-13.518","-72.0044","79","5","20223006"
"10399","20030610","080744","-14.1858","-72.3908","84","5","20223006"
"10405","20030613","103259","-6.4297","-79.7421","89","5","20223006"
"10423","20030630","215028","-13.9795","-76.36","46","5","20223006"
"10424","20030702","203040","-11.9375","-76.9009","90","5","20223006"
"10493","20030906","143417","-9.5207","-80.112","43","5","20223006"
"10500","20030910","084000","-9.8067","-76.1511","104","5","20223006"
"10527","20031001","003549","-15.6369","-75.5567","44","5","20223006"
"10618","20031209","083852","-6.0005","-80.3965","38","5","20223006"
"10621","20031214","074356","-11.4155","-79.9657","23","5","20223006"
"10632","20031226","011742","-15.8119","-72.8075","55","5","20223006"
"10665","20040122","094233","-9.3052","-80.8815","12","5","20223006"
"10678","20040129","211745","-4.694","-79.6267","49","5","20223006"
"10681","20040203","042113","-18.262","-70.894","25","5","20223006"
"10809","20040701","164404","-18.3778","-71.081","59","5","20223006"
"10814","20040706","144418","-3.2393","-73.203","11","5","20223006"
"10831","20040721","073533","-17.3638","-70.9481","92","5","20223006"
"10838","20040727","142439","-5.1826","-78.7478","35","5","20223006"
"10857","20040811","032518","-18.1462","-69.6206","123","5","20223006"
"10864","20040817","162434","-8.2536","-79.7896","32","5","20223006"
"10934","20041109","180053","-17.7808","-70.4777","92","5","20223006"
"10941","20041120","135357","-5.5136","-78.7653","21","5","20223006"
"10952","20041129","102422","-13.8401","-76.0368","71","5","20223006"
"10979","20041228","144517","-9.5674","-79.235","39","5","20223006"
"10989","20050110","233238","-11.9768","-75.8226","99","5","20223006"
"10991","20050111","070715","-15.8753","-71.5992","155","5","20223006"
"11071","20050321","200426","-14.8854","-76.3337","13","5","20223006"
"11075","20050322","002829","-14.5999","-76.0219","45","5","20223006"
"11090","20050329","034945","-17.8377","-72.2176","40","5","20223006"
"11123","20050420","203348","-13.686","-74.7986","88","5","20223006"
"11176","20050602","100154","-16.2369","-70.5736","164","5","20223006"
"11188","20050612","100834","-16.9535","-73.6856","27","5","20223006"
"11227","20050724","061917","-13.3661","-76.3155","38","5","20223006"
"11239","20050730","133647","-16.5064","-70.3541","114","5","20223006"
"11253","20050805","203856","-16.9589","-70.5053","29","5","20223006"
"11267","20050815","230848","-14.4443","-75.9277","53","5","20223006"
"11281","20050820","230332","-7.347","-76.4935","149","5","20223006"
"11336","20051001","220614","-16.698","-70.724","30","5","20223006"
"11346","20051003","021821","-16.719","-70.67","35","5","20223006"
"11433","20051113","195806","-6.6202","-76.6196","136","5","20223006"
"11434","20051113","204906","-16.7762","-71.6292","116","5","20223006"
"11495","20051125","221455","-8.4074","-74.8995","155","5","20223006"
"11554","20051208","082940","-16.2821","-72.5021","105","5","20223006"
"11634","20051223","100815","-5.3994","-77.4639","6","5","20223006"
"11659","20051228","130652","-9.2339","-81.2252","26","5","20223006"
"11668","20051231","155148","-10.1886","-75.4321","133","5","20223006"
"11671","20060103","160026","-5.745","-76.06","23","5","20223006"
"11710","20060220","230235","-16.9275","-70.4573","11","5","20223006"
"11748","20060419","130346","-17.2368","-70.5101","110","5","20223006"
"11754","20060501","211042","-6.2118","-77.2095","112","5","20223006"
"11756","20060508","012652","-11.3424","-76.2795","105","5","20223006"
"11770","20060525","180154","-18.3612","-71.4229","47","5","20223006"
"11794","20060623","224253","-15.1167","-72.1167","166","5","20223006"
"11819","20060722","145311","-12.2889","-74.3995","24","5","20223006"
"11824","20060727","013925","-15.5731","-72.1906","122","5","20223006"
"11889","20061012","013155","-18.4169","-69.6766","78","5","20223006"
"11892","20061014","210015","-14.1567","-76.5166","26","5","20223006"
"11915","20061107","074951","-4.4309","-81.0494","20","5","20223006"
"11977","20070127","102814","-8.3876","-79.0679","62","5","20223006"
"11979","20070128","011135","-18.303","-72.646","35","5","20223006"
"12014","20070226","035947","-4.8325","-81.0368","40","5","20223006"
"12025","20070311","210954","-18.2631","-69.9614","75","5","20223006"
"12030","20070319","015302","-18.5508","-69.8497","76","5","20223006"
"12049","20070407","065753","-9.1158","-75.8469","16","5","20223006"
"12050","20070407","132414","-16.2696","-70.0302","69","5","20223006"
"12062","20070410","170521","-15.8362","-72.8549","86","5","20223006"
"12077","20070505","084303","-9.6421","-75.8421","141","5","20223006"
"12081","20070510","041808","-17.451","-69.8995","30","5","20223006"
"12087","20070517","042008","-17.2116","-72.9187","36","5","20223006"
"12105","20070609","191241","-18.7253","-71.4432","50","5","20223006"
"12116","20070627","210350","-15.4394","-72.0877","21","5","20223006"
"12134","20070708","033928","-17.4033","-70.5015","45","5","20223006"
"12145","20070723","012126","-6.9104","-76.9569","68","5","20223006"
"12157","20070803","033203","-12.922","-74.8859","83","5","20223006"
"12171","20070815","235928","-14.215","-76.215","32","5","20223006"
"12173","20070816","000802","-13.86","-76.447","35","5","20223006"
